frame,time,act,segment,payload,mask,iterations,cv_block_errors,zx_block_errors,cv_min_margin,zx_min_margin,weak,risky_codewords,lifted,grown
267,8.9,flower,4,4/8 - MESSAGE,5,0,2,2,-0.4399767220020294,-31.0,20,3,12,0
268,8.933,flower,4,4/8 - MESSAGE,5,0,2,2,-0.4399658143520355,-31.0,21,3,12,0
269,8.967,flower,4,4/8 - MESSAGE,5,0,2,2,-0.4399889409542084,-31.0,20,3,12,0
270,9.0,flower,4,4/8 - MESSAGE,5,0,2,2,-0.439982146024704,-31.0,20,3,12,0
271,9.033,flower,4,4/8 - MESSAGE,5,0,2,2,-0.43996039032936096,-31.0,20,3,12,0
272,9.067,flower,4,4/8 - MESSAGE,5,0,2,2,-0.43995901942253113,-31.0,20,3,12,0
273,9.1,flower,4,4/8 - MESSAGE,5,0,2,2,-0.44003239274024963,-31.0,20,3,13,0
274,9.133,flower,4,4/8 - MESSAGE,5,0,2,2,-0.4051678478717804,-31.0,20,3,19,0
275,9.167,flower,4,4/8 - MESSAGE,5,0,2,2,-0.35386404395103455,-31.0,18,3,19,0
276,9.2,flower,4,4/8 - MESSAGE,5,0,2,2,-0.2862989902496338,-31.0,18,3,19,0
277,9.233,flower,4,4/8 - MESSAGE,5,0,2,2,-0.2868273854255676,-31.0,17,3,19,0
278,9.267,flower,4,4/8 - MESSAGE,5,0,1,2,-0.28735584020614624,-31.0,15,3,19,0
279,9.3,flower,4,4/8 - MESSAGE,5,0,2,1,-0.2871982455253601,-31.0,14,3,19,0
280,9.333,flower,4,4/8 - MESSAGE,5,0,2,1,-0.28703659772872925,-31.0,14,3,19,0
281,9.367,flower,4,4/8 - MESSAGE,5,0,1,2,-0.2869035005569458,-31.0,14,3,19,0
282,9.4,flower,4,4/8 - MESSAGE,5,0,2,2,-0.2867581248283386,-31.0,14,3,19,0
283,9.433,flower,4,4/8 - MESSAGE,5,0,1,2,-0.28687357902526855,-31.0,15,3,19,0
284,9.467,flower,4,4/8 - MESSAGE,5,0,1,2,-0.2868857979774475,-31.0,18,3,19,0
285,9.5,flower,4,4/8 - MESSAGE,5,0,1,2,-0.28689396381378174,-31.0,18,3,19,0
286,9.533,flower,4,4/8 - MESSAGE,5,0,2,2,-0.28674453496932983,-31.0,18,3,21,0
287,9.567,flower,4,4/8 - MESSAGE,5,0,2,2,-0.28659921884536743,-31.0,19,4,24,0
288,9.6,flower,4,4/8 - MESSAGE,5,0,2,2,-0.28638046979904175,-31.0,16,3,25,0
289,9.633,flower,4,4/8 - MESSAGE,5,0,2,2,-0.2861427664756775,-31.0,15,3,27,0
290,9.667,flower,4,4/8 - MESSAGE,5,0,2,2,-0.28609931468963623,-31.0,15,3,28,0
291,9.7,flower,4,4/8 - MESSAGE,5,0,2,2,-0.28592950105667114,-31.0,17,3,28,0
292,9.733,flower,4,4/8 - MESSAGE,5,0,2,2,-0.2859688997268677,-31.0,18,3,28,0
293,9.767,flower,4,4/8 - MESSAGE,5,0,2,2,-0.286182165145874,-31.0,14,3,28,0
294,9.8,flower,4,4/8 - MESSAGE,5,0,1,2,-0.28604090213775635,-31.0,15,3,28,0
295,9.833,flower,4,4/8 - MESSAGE,5,0,1,2,-0.28589552640914917,-43.0,16,4,28,0
296,9.867,flower,4,4/8 - MESSAGE,5,0,1,2,-0.2851484417915344,-31.0,19,4,28,0
297,9.9,flower,4,4/8 - MESSAGE,5,0,1,2,-0.28486454486846924,-31.0,18,4,28,0
298,9.933,flower,4,4/8 - MESSAGE,5,0,2,2,-0.28489577770233154,-31.0,20,4,28,0
299,9.967,flower,4,4/8 - MESSAGE,5,0,1,2,-0.2848455309867859,-31.0,19,4,28,0
300,10.0,flower,5,5/8 - HIDDEN,0,0,2,2,-0.49943220615386963,-13.0,23,4,18,0
301,10.033,flower,5,5/8 - HIDDEN,0,0,2,2,-0.4535117447376251,-13.0,23,4,19,0
302,10.067,flower,5,5/8 - HIDDEN,0,0,2,2,-0.4430873990058899,-13.0,22,3,19,0
303,10.1,flower,5,5/8 - HIDDEN,0,0,2,2,-0.4253169000148773,-13.0,22,3,20,0
304,10.133,flower,5,5/8 - HIDDEN,0,0,2,2,-0.41804948449134827,-13.0,21,4,20,0
305,10.167,flower,5,5/8 - HIDDEN,0,0,2,2,-0.4017786681652069,-13.0,22,4,20,0
306,10.2,flower,5,5/8 - HIDDEN,0,0,2,2,-0.4208695590496063,-13.0,23,4,20,0
307,10.233,flower,5,5/8 - HIDDEN,0,0,2,2,-0.428234726190567,-13.0,23,4,18,0
308,10.267,flower,5,5/8 - HIDDEN,0,0,2,2,-0.4917667508125305,-13.0,20,4,17,0
309,10.3,flower,5,5/8 - HIDDEN,0,0,2,3,-0.5242242217063904,-11.0,20,4,17,0
310,10.333,flower,5,5/8 - HIDDEN,0,0,2,3,-0.5374441146850586,-11.0,20,4,17,0
311,10.367,flower,5,5/8 - HIDDEN,0,0,2,2,-0.5474880337715149,-20.0,20,4,17,0
312,10.4,flower,5,5/8 - HIDDEN,0,0,2,2,-0.5680840015411377,-14.0,19,4,16,0
313,10.433,flower,5,5/8 - HIDDEN,0,0,2,2,-0.5607174038887024,-14.0,19,4,16,0
314,10.467,flower,5,5/8 - HIDDEN,0,0,2,2,-0.5594785809516907,-14.0,20,4,16,0
315,10.5,flower,5,5/8 - HIDDEN,0,0,2,2,-0.5582995414733887,-14.0,20,4,15,0
316,10.533,flower,5,5/8 - HIDDEN,0,0,2,2,-0.5613707900047302,-14.0,20,4,14,0
317,10.567,flower,5,5/8 - HIDDEN,0,0,2,2,-0.5570090413093567,-14.0,19,4,14,0
318,10.6,flower,5,5/8 - HIDDEN,0,0,1,2,-0.5600953102111816,-14.0,20,4,14,0
319,10.633,flower,5,5/8 - HIDDEN,0,0,1,2,-0.430302232503891,-15.0,22,4,17,0
320,10.667,flower,5,5/8 - HIDDEN,0,0,2,2,-0.19672656059265137,-16.0,19,4,16,0
321,10.7,flower,5,5/8 - HIDDEN,0,0,1,2,-0.19694387912750244,-15.0,19,4,16,0
322,10.733,flower,5,5/8 - HIDDEN,0,0,1,2,-0.19570773839950562,-15.0,20,4,16,0
323,10.767,flower,5,5/8 - HIDDEN,0,0,1,2,-0.180982768535614,-13.0,18,4,16,0
324,10.8,flower,5,5/8 - HIDDEN,0,0,1,2,-0.16451364755630493,-17.0,17,4,16,0
325,10.833,flower,5,5/8 - HIDDEN,0,0,1,2,-0.16107147932052612,-14.0,19,4,16,0
326,10.867,flower,5,5/8 - HIDDEN,0,0,1,2,-0.15028440952301025,-12.0,21,4,16,0
327,10.9,flower,5,5/8 - HIDDEN,0,0,1,2,-0.27407342195510864,-13.0,19,4,16,0
328,10.933,flower,5,5/8 - HIDDEN,0,0,1,2,-0.33007997274398804,-22.0,19,4,15,0
329,10.967,flower,5,5/8 - HIDDEN,0,0,1,2,-0.33011800050735474,-25.0,21,4,15,0
330,11.0,flower,5,5/8 - HIDDEN,0,0,1,2,-0.330217182636261,-25.0,20,4,15,0
331,11.033,flower,5,5/8 - HIDDEN,0,0,1,2,-0.33020222187042236,-24.0,20,4,13,0
332,11.067,flower,5,5/8 - HIDDEN,0,0,1,2,-0.3299930691719055,-24.0,20,4,13,0
333,11.1,flower,5,5/8 - HIDDEN,0,0,2,2,-0.329794704914093,-26.0,20,4,13,0
334,11.133,flower,5,5/8 - HIDDEN,0,0,1,2,-0.33037883043289185,-20.0,21,4,15,0
335,11.167,flower,5,5/8 - HIDDEN,0,0,1,2,-0.3302253484725952,-23.0,20,4,15,0
336,11.2,flower,5,5/8 - HIDDEN,0,0,1,2,-0.32996177673339844,-21.0,19,4,15,0
337,11.233,flower,5,5/8 - HIDDEN,0,0,1,2,-0.32999032735824585,-16.0,23,4,15,0
338,11.267,flower,5,5/8 - HIDDEN,0,0,1,2,-0.3297688961029053,-9.0,23,4,15,0
339,11.3,flower,5,5/8 - HIDDEN,0,0,1,3,-0.32938581705093384,-11.0,20,4,15,0
340,11.333,flower,5,5/8 - HIDDEN,0,0,1,3,-0.32931387424468994,-12.0,20,4,15,0
341,11.367,flower,5,5/8 - HIDDEN,0,0,1,3,-0.3292105793952942,-13.0,20,4,15,0
342,11.4,flower,5,5/8 - HIDDEN,0,0,1,3,-0.3291277289390564,-12.0,22,5,15,0
343,11.433,flower,5,5/8 - HIDDEN,0,0,1,3,-0.32870393991470337,-12.0,22,5,14,0
344,11.467,flower,5,5/8 - HIDDEN,0,0,1,2,-0.3288044333457947,-12.0,22,5,14,0
345,11.5,flower,6,6/8 - INSIDE,1,0,1,2,-0.14574605226516724,-5.0,14,4,26,0
346,11.533,flower,6,6/8 - INSIDE,1,0,1,1,-0.06672698259353638,-8.0,14,4,30,0
347,11.567,flower,6,6/8 - INSIDE,1,0,0,1,0.029322266578674316,-17.0,12,4,31,0
348,11.6,flower,6,6/8 - INSIDE,1,0,0,1,0.029566824436187744,-13.0,11,4,33,0
349,11.633,flower,6,6/8 - INSIDE,1,0,0,1,0.02971893548965454,-29.0,10,3,33,0
350,11.667,flower,6,6/8 - INSIDE,1,0,1,1,-0.03229987621307373,-19.0,10,3,33,0
351,11.7,flower,6,6/8 - INSIDE,1,1,0,1,0.029680907726287842,-5.0,11,4,34,0
352,11.733,flower,6,6/8 - INSIDE,1,1,0,1,0.030043601989746094,-5.0,12,4,34,0
353,11.767,flower,6,6/8 - INSIDE,1,0,0,1,0.029811322689056396,-5.0,11,4,31,0
354,11.8,flower,6,6/8 - INSIDE,1,0,0,1,0.03002864122390747,-5.0,10,4,31,0
355,11.833,flower,6,6/8 - INSIDE,1,0,0,1,0.030123770236968994,-5.0,12,4,32,0
356,11.867,flower,6,6/8 - INSIDE,1,0,0,1,0.03013056516647339,-5.0,10,3,33,0
357,11.9,flower,6,6/8 - INSIDE,1,0,0,1,0.008468210697174072,-5.0,10,3,34,0
358,11.933,flower,6,6/8 - INSIDE,1,0,0,1,0.03036552667617798,-1.0,11,3,34,0
359,11.967,flower,6,6/8 - INSIDE,1,0,0,1,0.030134618282318115,-1.0,10,3,34,0
360,12.0,flower,6,6/8 - INSIDE,1,0,0,1,0.03027588129043579,0.0,9,3,34,0
361,12.033,flower,6,6/8 - INSIDE,1,0,0,1,0.030688822269439697,3.0,11,3,32,0
362,12.067,flower,6,6/8 - INSIDE,1,0,0,1,0.030756771564483643,-1.0,13,4,34,0
363,12.1,flower,6,6/8 - INSIDE,1,0,0,1,0.030874907970428467,-1.0,12,4,34,0
364,12.133,flower,6,6/8 - INSIDE,1,1,0,1,0.03075265884399414,4.0,12,4,35,0
365,12.167,flower,6,6/8 - INSIDE,1,0,0,1,0.03089529275894165,-1.0,10,3,33,0
366,12.2,flower,6,6/8 - INSIDE,1,0,0,1,0.030812442302703857,-1.0,12,4,33,0
367,12.233,flower,6,6/8 - INSIDE,1,0,0,1,0.030843675136566162,2.0,14,4,35,0
368,12.267,flower,6,6/8 - INSIDE,1,0,0,1,0.03085726499557495,0.0,13,4,34,0
369,12.3,flower,6,6/8 - INSIDE,1,0,0,1,0.03096592426300049,0.0,13,4,34,0
370,12.333,flower,6,6/8 - INSIDE,1,0,0,1,0.031092286109924316,-1.0,12,4,31,0
371,12.367,flower,6,6/8 - INSIDE,1,0,0,1,0.03135174512863159,-13.0,12,4,30,0
372,12.4,flower,6,6/8 - INSIDE,1,0,0,1,0.03143864870071411,0.0,12,4,31,0
373,12.433,flower,6,6/8 - INSIDE,1,0,0,1,0.03145498037338257,0.0,15,4,30,0
374,12.467,flower,6,6/8 - INSIDE,1,0,0,1,0.01968449354171753,-5.0,15,4,31,0
375,12.5,flower,6,6/8 - INSIDE,1,1,0,1,0.013825714588165283,-4.0,14,4,31,0
376,12.533,flower,6,6/8 - INSIDE,1,0,0,1,0.009303629398345947,-9.0,16,4,30,0
377,12.567,flower,6,6/8 - INSIDE,1,0,0,1,0.0018175244331359863,-12.0,14,4,30,0
378,12.6,flower,6,6/8 - INSIDE,1,0,1,1,-0.005589842796325684,-9.0,16,4,30,0
379,12.633,flower,6,6/8 - INSIDE,1,0,0,1,0.0019506216049194336,-13.0,12,3,30,0
380,12.667,flower,6,6/8 - INSIDE,1,0,0,1,0.010921478271484375,-15.0,13,3,28,0
381,12.7,flower,6,6/8 - INSIDE,1,0,0,1,0.010943174362182617,-18.0,17,4,29,0
382,12.733,flower,6,6/8 - INSIDE,1,0,0,1,0.015458524227142334,-20.0,15,3,29,0
383,12.767,flower,6,6/8 - INSIDE,1,0,0,1,0.019804000854492188,-23.0,13,3,29,0
384,12.8,flower,6,6/8 - INSIDE,1,0,0,1,0.02570486068725586,-25.0,14,3,28,0
385,12.833,flower,6,6/8 - INSIDE,1,0,0,2,0.0317646861076355,-3.0,13,3,27,0
386,12.867,flower,6,6/8 - INSIDE,1,0,0,2,0.03166550397872925,-2.0,15,3,27,0
387,12.9,flower,6,6/8 - INSIDE,1,0,0,2,0.03185296058654785,-2.0,16,3,27,0
388,12.933,flower,6,6/8 - INSIDE,1,0,0,2,0.03203773498535156,-3.0,16,4,27,0
389,12.967,flower,6,6/8 - INSIDE,1,1,0,2,0.032040417194366455,-3.0,17,4,27,0
390,13.0,flower,7,You paused at the right moment.,5,0,0,2,0.014030814170837402,-2.0,20,4,26,0
391,13.033,flower,7,You paused at the right moment.,5,0,0,2,0.014006376266479492,-2.0,21,4,27,0
392,13.067,flower,7,You paused at the right moment.,5,0,0,1,0.012615382671356201,-15.0,24,4,27,0
393,13.1,flower,7,You paused at the right moment.,5,0,0,1,0.013828396797180176,-16.0,24,4,30,0
394,13.133,flower,7,You paused at the right moment.,5,0,0,1,0.021174609661102295,-15.0,21,4,30,0
395,13.167,flower,7,You paused at the right moment.,5,1,0,1,0.010829150676727295,-6.0,23,4,31,0
396,13.2,flower,7,You paused at the right moment.,5,1,0,2,0.034109294414520264,-9.0,21,4,35,0
397,13.233,flower,7,You paused at the right moment.,5,1,0,1,0.032070279121398926,-3.0,17,4,34,0
398,13.267,flower,7,You paused at the right moment.,5,1,0,2,0.023092687129974365,-4.0,20,4,36,0
399,13.3,flower,7,You paused at the right moment.,5,1,0,2,0.013901829719543457,-2.0,24,4,39,0
400,13.333,flower,7,You paused at the right moment.,5,0,0,1,0.006565093994140625,-2.0,19,4,41,0
401,13.367,flower,7,You paused at the right moment.,5,0,0,1,0.011064112186431885,-3.0,17,4,42,0
402,13.4,flower,7,You paused at the right moment.,5,1,0,1,0.002479076385498047,-2.0,17,4,42,0
403,13.433,flower,7,You paused at the right moment.,5,1,0,1,0.025949418544769287,-3.0,16,4,40,0
404,13.467,flower,7,You paused at the right moment.,5,1,0,1,0.01566225290298462,-2.0,17,4,40,0
405,13.5,flower,7,You paused at the right moment.,5,1,0,1,0.0301821231842041,-3.0,16,4,41,0
406,13.533,flower,7,You paused at the right moment.,5,1,0,1,0.03464716672897339,-2.0,17,4,41,0
407,13.567,flower,7,You paused at the right moment.,5,0,0,1,0.042214810848236084,-2.0,12,4,40,0
408,13.6,flower,7,You paused at the right moment.,5,1,0,1,0.051019906997680664,-1.0,11,4,40,0
409,13.633,flower,7,You paused at the right moment.,5,0,0,1,0.06726354360580444,-1.0,8,3,40,0
410,13.667,flower,7,You paused at the right moment.,5,0,0,1,0.07005774974822998,-2.0,12,4,40,0
411,13.7,flower,7,You paused at the right moment.,5,0,0,1,0.05300039052963257,-5.0,12,3,39,0
412,13.733,flower,7,You paused at the right moment.,5,0,0,1,0.016384899616241455,-10.0,13,4,38,0
413,13.767,flower,7,You paused at the right moment.,5,0,2,1,-0.13709306716918945,-13.0,15,4,32,0
414,13.8,flower,7,You paused at the right moment.,5,0,2,1,-0.2567906081676483,-12.0,17,4,28,0
415,13.833,flower,7,You paused at the right moment.,5,0,2,1,-0.11638981103897095,-22.0,18,4,30,0
416,13.867,flower,7,You paused at the right moment.,5,0,1,1,-0.07653868198394775,-19.0,17,4,32,0
417,13.9,flower,7,You paused at the right moment.,5,0,1,1,-0.0824652910232544,-22.0,17,4,33,0
418,13.933,flower,7,You paused at the right moment.,5,0,1,1,-0.08095479011535645,-24.0,19,4,33,0
419,13.967,flower,7,You paused at the right moment.,5,0,1,1,-0.09414881467819214,-22.0,19,4,32,0
420,14.0,bird,7,You paused at the right moment.,5,1,1,0,-0.20063060522079468,-22.0,23,4,31,0
421,14.033,bird,7,You paused at the right moment.,5,0,1,1,-0.1471887230873108,-19.0,22,4,32,0
422,14.067,bird,7,You paused at the right moment.,5,0,1,1,-0.18266445398330688,-14.0,23,4,30,0
423,14.1,bird,7,You paused at the right moment.,5,0,1,1,-0.03236234188079834,-11.0,21,4,32,0
424,14.133,bird,7,You paused at the right moment.,5,0,1,0,-0.04581719636917114,-4.0,21,4,32,0
425,14.167,bird,7,You paused at the right moment.,5,0,1,0,-0.06638461351394653,-5.0,18,4,33,0
426,14.2,bird,7,You paused at the right moment.,5,0,1,0,-0.09743750095367432,-5.0,16,4,33,0
427,14.233,bird,7,You paused at the right moment.,5,0,1,0,-0.1195182204246521,-5.0,15,4,33,0
428,14.267,bird,7,You paused at the right moment.,5,0,1,0,-0.12239795923233032,-5.0,13,4,32,0
429,14.3,bird,7,You paused at the right moment.,5,0,1,0,-0.1517094373703003,-5.0,17,4,32,0
430,14.333,bird,7,You paused at the right moment.,5,0,1,1,-0.13824772834777832,-4.0,14,3,31,0
431,14.367,bird,7,You paused at the right moment.,5,0,1,1,-0.15594762563705444,-5.0,15,4,31,0
432,14.4,bird,7,You paused at the right moment.,5,0,1,1,-0.13527286052703857,-9.0,15,3,31,0
433,14.433,bird,7,You paused at the right moment.,5,0,1,1,-0.15007388591766357,-14.0,17,3,26,0
434,14.467,bird,7,You paused at the right moment.,5,1,1,1,-0.150262713432312,-21.0,17,4,28,0
435,14.5,bird,8,7/8 - THIS,3,0,0,2,0.05446749925613403,-15.0,14,4,32,0
436,14.533,bird,8,7/8 - THIS,3,0,0,2,0.0655030608177185,-9.0,14,4,35,0
437,14.567,bird,8,7/8 - THIS,3,0,0,3,0.0657150149345398,-9.0,12,5,36,0
438,14.6,bird,8,7/8 - THIS,3,0,0,2,0.06598395109176636,-9.0,12,4,38,0
439,14.633,bird,8,7/8 - THIS,3,1,0,2,0.06650286912918091,-10.0,11,4,39,0
440,14.667,bird,8,7/8 - THIS,3,1,0,1,0.06664139032363892,-6.0,12,4,41,0
441,14.7,bird,8,7/8 - THIS,3,0,0,1,0.06692397594451904,-3.0,18,4,43,0
442,14.733,bird,8,7/8 - THIS,3,0,0,1,0.06722009181976318,0.0,8,3,42,0
443,14.767,bird,8,7/8 - THIS,3,0,0,1,0.06739532947540283,0.0,8,3,42,0
444,14.8,bird,8,7/8 - THIS,3,0,0,1,0.06740075349807739,-1.0,12,3,42,0
445,14.833,bird,8,7/8 - THIS,3,0,0,1,0.06722551584243774,0.0,13,3,40,0
446,14.867,bird,8,7/8 - THIS,3,0,1,2,-0.013885498046875,1.0,13,4,40,0
447,14.9,bird,8,7/8 - THIS,3,2,1,1,-0.12192118167877197,-2.0,19,4,39,0
448,14.933,bird,8,7/8 - THIS,3,0,1,2,-0.10386139154434204,-3.0,21,4,37,0
449,14.967,bird,8,7/8 - THIS,3,1,1,1,-0.08808362483978271,-8.0,17,4,41,0
450,15.0,bird,8,7/8 - THIS,3,0,1,2,-0.09486204385757446,-7.0,16,4,37,0
451,15.033,bird,8,7/8 - THIS,3,0,1,2,-0.06970864534378052,-9.0,17,4,35,0
452,15.067,bird,8,7/8 - THIS,3,0,1,2,-0.05652272701263428,-14.0,16,4,31,0
453,15.1,bird,8,7/8 - THIS,3,0,1,2,-0.013722538948059082,-19.0,17,4,29,0
454,15.133,bird,8,7/8 - THIS,3,0,0,2,0.011448562145233154,-21.0,14,4,25,0
455,15.167,bird,8,7/8 - THIS,3,0,0,2,0.020230531692504883,-21.0,21,4,25,0
456,15.2,bird,8,7/8 - THIS,3,0,1,2,-0.06846028566360474,-20.0,19,4,24,0
457,15.233,bird,8,7/8 - THIS,3,0,1,1,-0.13368487358093262,-19.0,17,3,20,0
458,15.267,bird,8,7/8 - THIS,3,0,1,1,-0.11477333307266235,-18.0,17,3,21,0
459,15.3,bird,8,7/8 - THIS,3,0,1,1,-0.0841103196144104,-16.0,22,4,20,0
460,15.333,bird,8,7/8 - THIS,3,0,1,1,-0.05787026882171631,-15.0,23,4,20,0
461,15.367,bird,8,7/8 - THIS,3,0,1,1,-0.016696035861968994,-14.0,16,4,20,0
462,15.4,bird,8,7/8 - THIS,3,0,0,1,0.0393214225769043,-13.0,14,3,16,0
463,15.433,bird,8,7/8 - THIS,3,0,0,1,0.06874150037765503,-10.0,11,2,13,0
464,15.467,bird,8,7/8 - THIS,3,0,0,1,0.069233238697052,-9.0,10,2,13,0
465,15.5,bird,8,7/8 - THIS,3,0,0,1,0.06959456205368042,-6.0,7,2,11,0
466,15.533,bird,8,7/8 - THIS,3,0,0,1,0.07022756338119507,-3.0,7,2,11,0
467,15.567,bird,8,7/8 - THIS,3,0,1,1,-0.18828004598617554,0.0,7,2,11,0
468,15.6,bird,8,7/8 - THIS,3,0,1,0,-0.557726263999939,-9.0,7,2,7,0
469,15.633,bird,8,7/8 - THIS,3,0,1,0,-0.5448881387710571,-8.0,4,2,7,0
470,15.667,bird,8,7/8 - THIS,3,0,1,0,-0.5260363221168518,-4.0,6,2,7,0
471,15.7,bird,8,7/8 - THIS,3,0,1,0,-0.5202332735061646,-1.0,5,2,7,0
472,15.733,bird,8,7/8 - THIS,3,0,1,0,-0.4925193190574646,2.0,5,2,4,0
473,15.767,bird,8,7/8 - THIS,3,0,1,0,-0.4958188533782959,2.0,4,2,2,0
474,15.8,bird,8,7/8 - THIS,3,0,1,0,-0.4901367127895355,2.0,5,3,2,0
475,15.833,bird,8,7/8 - THIS,3,0,1,0,-0.46789300441741943,1.0,6,2,0,0
476,15.867,bird,8,7/8 - THIS,3,0,1,0,-0.4768896996974945,1.0,7,2,0,0
477,15.9,bird,8,7/8 - THIS,3,0,1,0,-0.46507707238197327,-1.0,12,4,0,0
478,15.933,bird,8,7/8 - THIS,3,0,1,0,-0.440079927444458,-8.0,5,2,0,0
479,15.967,bird,8,7/8 - THIS,3,0,1,1,-0.42574891448020935,3.0,9,2,0,0
480,16.0,bird,9,8/8 - FILM,3,0,1,1,-0.19981145858764648,2.0,8,2,0,0
481,16.033,bird,9,8/8 - FILM,3,0,1,1,-0.267959326505661,-6.0,9,2,0,0
482,16.067,bird,9,8/8 - FILM,3,0,1,1,-0.3122551739215851,-6.0,4,1,0,0
483,16.1,bird,9,8/8 - FILM,3,0,1,1,-0.3346768021583557,-4.0,5,2,0,0
484,16.133,bird,9,8/8 - FILM,3,0,1,1,-0.33430594205856323,-4.0,8,2,2,0
485,16.167,bird,9,8/8 - FILM,3,0,1,1,-0.2539447546005249,-4.0,10,2,5,0
486,16.2,bird,9,8/8 - FILM,3,0,1,1,-0.10415208339691162,-8.0,15,4,5,0
487,16.233,bird,9,8/8 - FILM,3,0,1,1,-0.26250672340393066,-11.0,12,2,8,0
488,16.267,bird,9,8/8 - FILM,3,0,1,1,-0.3824664354324341,-12.0,13,4,8,0
489,16.3,bird,9,8/8 - FILM,3,0,1,1,-0.4132693111896515,-13.0,13,3,9,0
490,16.333,bird,9,8/8 - FILM,3,0,1,1,-0.41592225432395935,-15.0,15,3,9,0
491,16.367,bird,9,8/8 - FILM,3,0,1,1,-0.366766095161438,-15.0,16,3,10,0
492,16.4,bird,9,8/8 - FILM,3,0,1,2,-0.2172083854675293,-16.0,17,3,13,0
493,16.433,bird,9,8/8 - FILM,3,0,1,1,-0.325153112411499,-17.0,18,4,13,0
494,16.467,bird,9,8/8 - FILM,3,0,1,1,-0.4166136682033539,-18.0,18,4,13,0
495,16.5,bird,9,8/8 - FILM,3,0,1,1,-0.425187885761261,-18.0,18,4,13,0
496,16.533,bird,9,8/8 - FILM,3,0,1,1,-0.159359872341156,-17.0,16,3,13,0
497,16.567,bird,9,8/8 - FILM,3,0,1,2,-0.2642970681190491,-16.0,16,3,13,0
498,16.6,bird,9,8/8 - FILM,3,0,1,2,-0.25708675384521484,-15.0,17,4,13,0
499,16.633,bird,9,8/8 - FILM,3,0,1,2,-0.21028059720993042,-14.0,16,4,13,0
500,16.667,bird,9,8/8 - FILM,3,0,1,1,-0.045503437519073486,-15.0,15,4,14,0
501,16.7,bird,9,8/8 - FILM,3,0,1,1,-0.02091383934020996,-14.0,9,2,14,0
502,16.733,bird,9,8/8 - FILM,3,0,1,1,-0.01226496696472168,-15.0,8,2,15,0
503,16.767,bird,9,8/8 - FILM,3,0,0,1,0.06325358152389526,-16.0,8,2,16,0
504,16.8,bird,9,8/8 - FILM,3,0,0,1,0.02225184440612793,-20.0,8,3,13,0
505,16.833,bird,9,8/8 - FILM,3,1,1,1,-0.21724778413772583,-20.0,8,2,15,0
506,16.867,bird,9,8/8 - FILM,3,0,1,1,-0.19290810823440552,-11.0,15,3,14,0
507,16.9,bird,9,8/8 - FILM,3,0,1,1,-0.6450124979019165,-9.0,15,4,14,0
508,16.933,bird,9,8/8 - FILM,3,0,1,1,-0.6619027853012085,-3.0,14,4,14,0
509,16.967,bird,9,8/8 - FILM,3,1,1,1,-0.7143259048461914,-18.0,12,4,15,0
510,17.0,bird,9,8/8 - FILM,3,0,1,1,-0.6247819662094116,-10.0,13,4,14,0
511,17.033,bird,9,8/8 - FILM,3,1,1,1,-0.5105248689651489,-6.0,13,4,16,0
512,17.067,bird,9,8/8 - FILM,3,0,1,1,-0.2357395589351654,-11.0,11,5,18,0
513,17.1,bird,9,8/8 - FILM,3,0,1,1,-0.2892521619796753,-7.0,10,3,16,0
514,17.133,bird,9,8/8 - FILM,3,0,1,1,-0.240646094083786,-3.0,10,3,19,0
515,17.167,bird,9,8/8 - FILM,3,0,1,1,-0.3233056664466858,-17.0,11,3,18,0
516,17.2,bird,9,8/8 - FILM,3,0,1,1,-0.6838870048522949,-8.0,10,3,18,0
517,17.233,bird,9,8/8 - FILM,3,0,1,1,-0.6274838447570801,-5.0,11,3,18,0
518,17.267,bird,9,8/8 - FILM,3,0,1,2,-0.4715661108493805,-4.0,11,2,19,0
519,17.3,bird,9,8/8 - FILM,3,0,1,2,-0.5731345415115356,-12.0,11,2,19,0
520,17.333,bird,9,8/8 - FILM,3,0,2,2,-0.5298466086387634,-3.0,12,2,19,0
521,17.367,bird,9,8/8 - FILM,3,0,2,1,-0.4766872525215149,-25.0,13,4,19,0
522,17.4,bird,9,8/8 - FILM,3,0,2,1,-0.48432549834251404,-24.0,11,3,19,0
523,17.433,bird,9,8/8 - FILM,3,0,2,1,-0.6297794580459595,-17.0,10,2,19,0
524,17.467,bird,9,8/8 - FILM,3,0,2,1,-0.7054949402809143,-16.0,9,2,19,0
525,17.5,bird,10,1/8 - YOU,1,0,1,1,-0.3863242268562317,-21.0,13,3,11,0
526,17.533,bird,10,1/8 - YOU,1,0,1,1,-0.2890239357948303,-20.0,15,4,17,0
527,17.567,bird,10,1/8 - YOU,1,0,1,2,-0.2538456320762634,-9.0,14,3,18,0
528,17.6,bird,10,1/8 - YOU,1,0,1,2,-0.014347374439239502,-7.0,10,3,18,0
529,17.633,bird,10,1/8 - YOU,1,0,0,1,0.025217175483703613,-21.0,15,3,18,0
530,17.667,bird,10,1/8 - YOU,1,0,0,1,0.006267666816711426,-9.0,14,3,18,0
531,17.7,bird,10,1/8 - YOU,1,0,1,2,-0.04904472827911377,-6.0,13,3,18,0
532,17.733,bird,10,1/8 - YOU,1,0,1,1,-0.02521991729736328,-7.0,16,4,18,0
533,17.767,bird,10,1/8 - YOU,1,0,1,2,-0.054896771907806396,-4.0,16,4,22,0
534,17.8,bird,10,1/8 - YOU,1,0,1,3,-0.0713699460029602,-6.0,15,3,18,0
